"","term","judge_char","defendant_char","estimate","std.error","statistic","p.value","conf.low","conf.high","outcome","sig_level","controls","restriction"
"130","judge_some_foreign_background:defendant_some_foreign_background","judge_some_foreign_background","defendant_some_foreign_background",53.2915770998986,41.9087488837188,1.27160983134483,0.203588373528095,-28.8738188118783,135.456973011676,"punishment_prison_days","insig","None",""
"131","judge_some_foreign_background:defendant_some_foreign_background","judge_some_foreign_background","defendant_some_foreign_background",49.3284250758301,42.6568339212347,1.15640146118004,0.247589985637849,-34.3041840042388,132.961034155899,"punishment_prison_days","insig","Pers.",""
"132","judge_some_foreign_background:defendant_some_foreign_background","judge_some_foreign_background","defendant_some_foreign_background",47.644939642508,37.7813930103609,1.26106889784191,0.207363126284058,-26.4293376048811,121.719216889897,"punishment_prison_days","insig","Conv.",""
"133","judge_some_foreign_background:defendant_some_foreign_background","judge_some_foreign_background","defendant_some_foreign_background",-5908.81918619542,3479.79763752409,-1.69803528874156,0.0895999306817702,-12731.7205280577,914.082155666862,"punishment_fine","*","None",""
"134","judge_some_foreign_background:defendant_some_foreign_background","judge_some_foreign_background","defendant_some_foreign_background",-5594.92271036603,3513.22139202233,-1.59253348595416,0.111367300520991,-12483.411835023,1293.56641429094,"punishment_fine","insig","Pers.",""
"135","judge_some_foreign_background:defendant_some_foreign_background","judge_some_foreign_background","defendant_some_foreign_background",-1792.44029384836,3189.564348078,-0.561970256197673,0.57417797482877,-8046.37716728726,4461.49657959054,"punishment_fine","insig","Conv.",""
"136","judge_some_foreign_background:defendant_log_net_income","judge_some_foreign_background","defendant_log_net_income",-0.00691778616937722,0.00658961130717584,-1.04980185429815,0.2938613895249,-0.0198364023378521,0.00600082999909768,"judgement_convicted_binary","insig","None",""
"137","judge_some_foreign_background:defendant_log_net_income","judge_some_foreign_background","defendant_log_net_income",-0.00561416998357099,0.00699580232763519,-0.802505519830599,0.42230494716319,-0.0193295511779002,0.00810121121075818,"judgement_convicted_binary","insig","Pers.",""
"138","judge_some_foreign_background:defendant_log_net_income","judge_some_foreign_background","defendant_log_net_income",-0.00295937246250563,0.00550728371057734,-0.537356093861995,0.591049897273376,-0.0137565360065178,0.00783779108150657,"judgement_convicted_binary","insig","Conv.",""
"139","judge_some_foreign_background:defendant_log_net_income","judge_some_foreign_background","defendant_log_net_income",4.35621955901874,4.52702205515786,0.962270451953173,0.335968090358852,-4.51908875335107,13.2315278713885,"punishment_prison_days","insig","None",""
"140","judge_some_foreign_background:defendant_log_net_income","judge_some_foreign_background","defendant_log_net_income",2.811926216875,4.71458874249166,0.596430859712463,0.55092310759932,-6.43145452727857,12.0553069610286,"punishment_prison_days","insig","Pers.",""
"141","judge_some_foreign_background:defendant_log_net_income","judge_some_foreign_background","defendant_log_net_income",0.0210934794703222,4.1813024105148,0.00504471511490727,0.995975187339799,-8.17677667123355,8.21896363017419,"punishment_prison_days","insig","Conv.",""
"142","judge_some_foreign_background:defendant_log_net_income","judge_some_foreign_background","defendant_log_net_income",530.001535663231,344.623693235728,1.53791380588769,0.124160473946313,-145.683159893591,1205.68623122005,"punishment_fine","insig","None",""
"143","judge_some_foreign_background:defendant_log_net_income","judge_some_foreign_background","defendant_log_net_income",537.747911168957,361.325714744074,1.48826360600945,0.13678356291872,-170.715341993895,1246.21116433181,"punishment_fine","insig","Pers.",""
"144","judge_some_foreign_background:defendant_log_net_income","judge_some_foreign_background","defendant_log_net_income",559.363088924727,327.584712995105,1.70753721628361,0.0878249938566957,-82.9484910280372,1201.67466887749,"punishment_fine","*","Conv.",""
"145","judge_some_foreign_background:case_is_not_oslo","judge_some_foreign_background","case_is_not_oslo",0.0409892013218667,0.0713338814814705,0.574610556310663,0.565581290620185,-0.0988574439063702,0.180835846550103,"judgement_convicted_binary","insig","None",""
"146","judge_some_foreign_background:case_is_not_oslo","judge_some_foreign_background","case_is_not_oslo",0.026821799938106,0.0753577127111519,0.355926407173672,0.721913139309935,-0.120918188609508,0.17456178848572,"judgement_convicted_binary","insig","Pers.",""
"147","judge_some_foreign_background:case_is_not_oslo","judge_some_foreign_background","case_is_not_oslo",-0.0378804707753194,0.0593287468020923,-0.63848425623552,0.523193024383064,-0.154195920595559,0.0784349790449201,"judgement_convicted_binary","insig","Conv.",""
"148","judge_some_foreign_background:case_is_not_oslo","judge_some_foreign_background","case_is_not_oslo",-57.6187786518091,49.4326076306323,-1.16560265406885,0.243840041399512,-154.532296646801,39.2947393431826,"punishment_prison_days","insig","None",""
"149","judge_some_foreign_background:case_is_not_oslo","judge_some_foreign_background","case_is_not_oslo",-59.0118319182058,50.8797339825186,-1.1598298045049,0.246191282307358,-158.766185701589,40.7425218651773,"punishment_prison_days","insig","Pers.",""
"150","judge_some_foreign_background:case_is_not_oslo","judge_some_foreign_background","case_is_not_oslo",-56.0602173137667,45.1195943160999,-1.24248052677555,0.214137657595274,-144.521787212578,32.4013525850446,"punishment_prison_days","insig","Conv.",""
"151","judge_some_foreign_background:case_is_not_oslo","judge_some_foreign_background","case_is_not_oslo",806.371428028088,4052.74401870762,0.198969247577899,0.842298407277277,-7139.62056903725,8752.36342509342,"punishment_fine","insig","None",""
"152","judge_some_foreign_background:case_is_not_oslo","judge_some_foreign_background","case_is_not_oslo",656.538842186245,4218.90975507136,0.15561812892467,0.876344212160972,-7615.61674462387,8928.69442899636,"punishment_fine","insig","Pers.",""
"153","judge_some_foreign_background:case_is_not_oslo","judge_some_foreign_background","case_is_not_oslo",65.8175354986339,3829.49748910832,0.017186990117066,0.986288575986692,-7442.86795890372,7574.50302990099,"punishment_fine","insig","Conv.",""
"154","judge_some_foreign_background:defendant_is_married","judge_some_foreign_background","defendant_is_married",-0.0303936766318246,0.104143022415103,-0.291845540171463,0.770417796386442,-0.23456361171142,0.173776258447771,"judgement_convicted_binary","insig","None",""
"155","judge_some_foreign_background:defendant_is_married","judge_some_foreign_background","defendant_is_married",-0.0232987409712918,0.10445002037129,-0.223061143391561,0.823498514661777,-0.228074659165645,0.181477177223062,"judgement_convicted_binary","insig","Pers.",""
"156","judge_some_foreign_background:defendant_is_married","judge_some_foreign_background","defendant_is_married",-0.0403726815182149,0.0817716122657789,-0.493724905251877,0.621526077425647,-0.20068791445155,0.11994255141512,"judgement_convicted_binary","insig","Conv.",""
"157","judge_some_foreign_background:defendant_is_married","judge_some_foreign_background","defendant_is_married",51.1175383379912,73.4857354173765,0.695611713588484,0.486711675590196,-92.9546278534569,195.189704529439,"punishment_prison_days","insig","None",""
"158","judge_some_foreign_background:defendant_is_married","judge_some_foreign_background","defendant_is_married",46.0977393457992,72.252079574486,0.638012630463822,0.523504064576956,-95.5590450614226,187.754523753021,"punishment_prison_days","insig","Pers.",""
"159","judge_some_foreign_background:defendant_is_married","judge_some_foreign_background","defendant_is_married",58.7569608335251,63.6883854244524,0.922569483304347,0.356291451879655,-66.1106193024353,183.624540969486,"punishment_prison_days","insig","Conv.",""
"160","judge_some_foreign_background:defendant_is_married","judge_some_foreign_background","defendant_is_married",-1804.96861788323,6306.59207561626,-0.286203482997092,0.774740122319086,-14170.1671610076,10560.2299252411,"punishment_fine","insig","None",""
"161","judge_some_foreign_background:defendant_is_married","judge_some_foreign_background","defendant_is_married",-1888.8855300731,6244.76978515484,-0.302474806127103,0.762310521185794,-14133.2117341395,10355.4406739933,"punishment_fine","insig","Pers.",""
"162","judge_some_foreign_background:defendant_is_married","judge_some_foreign_background","defendant_is_married",-1940.128791342,5627.79645238086,-0.3447403984416,0.730313541675862,-12974.8281762163,9094.5705935323,"punishment_fine","insig","Conv.",""
"163","judge_log_net_income:defendant_age","judge_log_net_income","defendant_age",-7.1392866289076e-06,0.000783638206122383,-0.00911043715470993,0.992731395956325,-0.00154342313980623,0.00152914456654841,"judgement_convicted_binary","insig","None",""
"164","judge_log_net_income:defendant_age","judge_log_net_income","defendant_age",0.000517161705623043,0.000824422003198421,0.627302162747557,0.530494492669894,-0.00109913068076876,0.00213345409201485,"judgement_convicted_binary","insig","Pers.",""
"165","judge_log_net_income:defendant_age","judge_log_net_income","defendant_age",-5.20976321270944e-05,0.000645970584885356,-0.0806501617040974,0.935723983683778,-0.00131853866116521,0.00121434339691102,"judgement_convicted_binary","insig","Conv.",""
"166","judge_log_net_income:defendant_age","judge_log_net_income","defendant_age",0.864377620387446,0.542804452420009,1.59242912716311,0.111361937994213,-0.199799588761628,1.92855482953652,"punishment_prison_days","insig","None",""
"167","judge_log_net_income:defendant_age","judge_log_net_income","defendant_age",0.318193706612412,0.558916835930441,0.569304207991352,0.569183502427496,-0.777613669386264,1.41400108261109,"punishment_prison_days","insig","Pers.",""
"168","judge_log_net_income:defendant_age","judge_log_net_income","defendant_age",0.457666223881035,0.493125278149495,0.928093213145505,0.353419448892053,-0.509156215972475,1.42448866373455,"punishment_prison_days","insig","Conv.",""
"169","judge_log_net_income:defendant_age","judge_log_net_income","defendant_age",-65.7032346605524,43.7062037071065,-1.50329310458664,0.132853801200724,-151.395487523397,19.989018202292,"punishment_fine","insig","None",""
"170","judge_log_net_income:defendant_age","judge_log_net_income","defendant_age",-54.0148805900977,45.7019671547964,-1.18189399609747,0.237338827722889,-143.624235820633,35.5944746404377,"punishment_fine","insig","Pers.",""
"171","judge_log_net_income:defendant_age","judge_log_net_income","defendant_age",-66.5747429837216,41.2316717142158,-1.61465058814892,0.106490813433152,-147.419724914387,14.2702389469441,"punishment_fine","insig","Conv.",""
"172","judge_log_net_income:defendant_is_woman","judge_log_net_income","defendant_is_woman",-0.0551005453885377,0.0308581350932852,-1.78560840510831,0.0742267198412576,-0.115596855926683,0.00539576514960748,"judgement_convicted_binary","*","None",""
"173","judge_log_net_income:defendant_is_woman","judge_log_net_income","defendant_is_woman",-0.0489084390482096,0.0324956505459779,-1.50507647104985,0.132377864349091,-0.11261667629145,0.0147997981950311,"judgement_convicted_binary","insig","Pers.",""
"174","judge_log_net_income:defendant_is_woman","judge_log_net_income","defendant_is_woman",-0.0336220139840016,0.0255115590845914,-1.31791294575598,0.187604074013172,-0.0836380455114906,0.0163940175434875,"judgement_convicted_binary","insig","Conv.",""
"175","judge_log_net_income:defendant_is_woman","judge_log_net_income","defendant_is_woman",32.0602635557906,21.2857704869462,1.50618290164559,0.132096098120937,-9.67121307231012,73.7917401838914,"punishment_prison_days","insig","None",""
"176","judge_log_net_income:defendant_is_woman","judge_log_net_income","defendant_is_woman",9.48418578272263,22.1016222323728,0.429117178956706,0.667862380067274,-33.8480581341248,52.81642969957,"punishment_prison_days","insig","Pers.",""
"177","judge_log_net_income:defendant_is_woman","judge_log_net_income","defendant_is_woman",19.7441166204102,19.5355496770182,1.01067627718903,0.312237144616991,-18.5573224651934,58.0455557060137,"punishment_prison_days","insig","Conv.",""
"178","judge_log_net_income:defendant_is_woman","judge_log_net_income","defendant_is_woman",3484.65801427617,1784.9983089937,1.95219121313379,0.0509976696420968,-15.1232003954897,6984.43922894782,"punishment_fine","*","None",""
"179","judge_log_net_income:defendant_is_woman","judge_log_net_income","defendant_is_woman",4596.1803490744,1852.17180892068,2.48150864133535,0.0131356160218515,964.56595901115,8227.79473913765,"punishment_fine","**","Pers.",""
"180","judge_log_net_income:defendant_is_woman","judge_log_net_income","defendant_is_woman",5289.45616305512,1670.74221741771,3.16593194803593,0.00156126068320523,2013.54910514736,8565.36322096287,"punishment_fine","***","Conv.",""
"181","judge_log_net_income:defendant_some_foreign_background","judge_log_net_income","defendant_some_foreign_background",-0.0219748970785368,0.015919242939723,-1.38039837457994,0.167532890271969,-0.0531844717750943,0.00923467761802066,"judgement_convicted_binary","insig","None",""
"182","judge_log_net_income:defendant_some_foreign_background","judge_log_net_income","defendant_some_foreign_background",-0.0263812897700854,0.0175709909942798,-1.50141160385739,0.133322558629017,-0.060829495731636,0.0080669161914652,"judgement_convicted_binary","insig","Pers.",""
"183","judge_log_net_income:defendant_some_foreign_background","judge_log_net_income","defendant_some_foreign_background",-0.0292016482520868,0.0138191031698032,-2.11313627905295,0.0346474517325867,-0.0562943358267933,-0.00210896067738024,"judgement_convicted_binary","**","Conv.",""
"184","judge_log_net_income:defendant_some_foreign_background","judge_log_net_income","defendant_some_foreign_background",-30.1022630909157,10.8448470198464,-2.77572039843694,0.00553394758335471,-51.3643026568316,-8.84022352499971,"punishment_prison_days","***","None",""
"185","judge_log_net_income:defendant_some_foreign_background","judge_log_net_income","defendant_some_foreign_background",-40.4677272121279,12.2121411754593,-3.3137290693502,0.000929266389810627,-64.4107425527337,-16.5247118715221,"punishment_prison_days","***","Pers.",""
"186","judge_log_net_income:defendant_some_foreign_background","judge_log_net_income","defendant_some_foreign_background",-34.7501446265942,10.8226910790982,-3.21085988435049,0.00133465348894471,-55.9691351316852,-13.5311541215032,"punishment_prison_days","***","Conv.",""
"187","judge_log_net_income:defendant_some_foreign_background","judge_log_net_income","defendant_some_foreign_background",917.898240658291,1240.40891241659,0.739996489439938,0.459356190040909,-1514.17473066715,3349.97121198373,"punishment_fine","insig","None",""
"188","judge_log_net_income:defendant_some_foreign_background","judge_log_net_income","defendant_some_foreign_background",1280.25476995419,1307.12729325749,0.979441540665611,0.327438635176374,-1282.67285100153,3843.18239090991,"punishment_fine","insig","Pers.",""
"189","judge_log_net_income:defendant_some_foreign_background","judge_log_net_income","defendant_some_foreign_background",1653.64560014535,1179.62642013059,1.40183838876911,0.161066245619756,-659.306377193795,3966.59757748449,"punishment_fine","insig","Conv.",""
"190","judge_log_net_income:defendant_log_net_income","judge_log_net_income","defendant_log_net_income",0.0041333315930047,0.00215233038664101,1.92039828952808,0.0548648278515577,-8.61870750813801e-05,0.00835285026109079,"judgement_convicted_binary","*","None",""
"191","judge_log_net_income:defendant_log_net_income","judge_log_net_income","defendant_log_net_income",0.00512574773702518,0.00240118864182034,2.13467099075537,0.0328442778334564,0.000418179398227923,0.00983331607582243,"judgement_convicted_binary","**","Pers.",""
"192","judge_log_net_income:defendant_log_net_income","judge_log_net_income","defendant_log_net_income",0.00245980282713933,0.00188815486416028,1.3027548077913,0.192729316834986,-0.0012419706670436,0.00616157632132227,"judgement_convicted_binary","insig","Conv.",""
"193","judge_log_net_income:defendant_log_net_income","judge_log_net_income","defendant_log_net_income",-5.86855218419018,1.52477042106767,-3.84881035407344,0.000120387587450343,-8.85787505757016,-2.87922931081019,"punishment_prison_days","***","None",""
"194","judge_log_net_income:defendant_log_net_income","judge_log_net_income","defendant_log_net_income",-5.34195943920592,1.67722399405608,-3.18500060703717,0.00145929435300218,-8.63030988016016,-2.05360899825169,"punishment_prison_days","***","Pers.",""
"195","judge_log_net_income:defendant_log_net_income","judge_log_net_income","defendant_log_net_income",-3.43334415376859,1.48571993305963,-2.31089593494118,0.0208930408932565,-6.34624972618226,-0.52043858135491,"punishment_prison_days","**","Conv.",""
"196","judge_log_net_income:defendant_log_net_income","judge_log_net_income","defendant_log_net_income",-169.752133809502,128.855973917109,-1.31737884282106,0.18779654332979,-422.391192774831,82.8869251558272,"punishment_fine","insig","None",""
"197","judge_log_net_income:defendant_log_net_income","judge_log_net_income","defendant_log_net_income",-153.893482842988,141.963829493854,-1.08403304835934,0.278434829498672,-432.246648340523,124.459682654547,"punishment_fine","insig","Pers.",""
"198","judge_log_net_income:defendant_log_net_income","judge_log_net_income","defendant_log_net_income",-184.631526369951,128.867740683164,-1.43272106262721,0.152041035441465,-437.308891459276,68.0458387193744,"punishment_fine","insig","Conv.",""
"199","judge_log_net_income:case_is_not_oslo","judge_log_net_income","case_is_not_oslo",0.0325041704478721,0.0243582868129505,1.33441939892878,0.182127640417547,-0.0152488355812076,0.0802571764769519,"judgement_convicted_binary","insig","None",""
"200","judge_log_net_income:case_is_not_oslo","judge_log_net_income","case_is_not_oslo",0.0111314386061944,0.0267767882059901,0.41571224004021,0.677641327575126,-0.0413648785001689,0.0636277557125578,"judgement_convicted_binary","insig","Pers.",""
"201","judge_log_net_income:case_is_not_oslo","judge_log_net_income","case_is_not_oslo",-0.0137681985554999,0.0210554715137023,-0.653901222137909,0.513210950214213,-0.0550479621153659,0.0275115650043662,"judgement_convicted_binary","insig","Conv.",""
"202","judge_log_net_income:case_is_not_oslo","judge_log_net_income","case_is_not_oslo",-58.9743907524296,16.8533532356576,-3.4992674708588,0.000471191576292489,-92.0155054175651,-25.9332760872941,"punishment_prison_days","***","None",""
"203","judge_log_net_income:case_is_not_oslo","judge_log_net_income","case_is_not_oslo",-51.0837310538587,18.2104958920222,-2.80518066925557,0.00505451611057308,-86.7870672860759,-15.3803948216415,"punishment_prison_days","***","Pers.",""
"204","judge_log_net_income:case_is_not_oslo","judge_log_net_income","case_is_not_oslo",-38.2698117551286,16.1387275920891,-2.3713029132413,0.0177761580113312,-69.9114344382483,-6.628189072009,"punishment_prison_days","**","Conv.",""
"205","judge_log_net_income:case_is_not_oslo","judge_log_net_income","case_is_not_oslo",-1034.54629792425,1441.40647996308,-0.717733902480272,0.472968521712656,-3860.61299560529,1791.52039975679,"punishment_fine","insig","None",""
"206","judge_log_net_income:case_is_not_oslo","judge_log_net_income","case_is_not_oslo",-652.884909833234,1580.74946683965,-0.413022381806352,0.679618910103575,-3752.31255645364,2446.54273678717,"punishment_fine","insig","Pers.",""
"207","judge_log_net_income:case_is_not_oslo","judge_log_net_income","case_is_not_oslo",-461.008317664682,1432.1955216666,-0.321889232783121,0.747558881128906,-3269.18504823358,2347.16841290421,"punishment_fine","insig","Conv.",""
"208","judge_log_net_income:defendant_is_married","judge_log_net_income","defendant_is_married",0.0156976031402117,0.0229039746781051,0.685365896567189,0.49314663776695,-0.0292048499891082,0.0606000562695315,"judgement_convicted_binary","insig","None",""
"209","judge_log_net_income:defendant_is_married","judge_log_net_income","defendant_is_married",0.0171901272143728,0.0242867726111238,0.70779792315836,0.479109117281156,-0.0304244749057754,0.0648047293345209,"judgement_convicted_binary","insig","Pers.",""
"210","judge_log_net_income:defendant_is_married","judge_log_net_income","defendant_is_married",-0.00355945353896199,0.019010503575846,-0.187236152096702,0.851484449983017,-0.0408300077630369,0.033711100685113,"judgement_convicted_binary","insig","Conv.",""
"211","judge_log_net_income:defendant_is_married","judge_log_net_income","defendant_is_married",-93.716679604085,15.4324973641957,-6.07268398577621,1.37024912962992e-09,-123.972615298878,-63.4607439092922,"punishment_prison_days","***","None",""
"212","judge_log_net_income:defendant_is_married","judge_log_net_income","defendant_is_married",-107.426557877126,16.066143986952,-6.68651780815433,2.62060973141888e-11,-138.925696841961,-75.9274189122912,"punishment_prison_days","***","Pers.",""
"213","judge_log_net_income:defendant_is_married","judge_log_net_income","defendant_is_married",-92.1773260211923,14.1539891241702,-6.51246268543368,8.38240872725822e-11,-119.927666360756,-64.4269856816291,"punishment_prison_days","***","Conv.",""
"214","judge_log_net_income:defendant_is_married","judge_log_net_income","defendant_is_married",-1626.88256914621,2166.46799975584,-0.750937733365812,0.45274222115065,-5874.5975218888,2620.83238359637,"punishment_fine","insig","None",""
"215","judge_log_net_income:defendant_is_married","judge_log_net_income","defendant_is_married",-3487.93963178297,2376.83751203614,-1.46747079433082,0.142349932648891,-8148.28338066153,1172.40411709559,"punishment_fine","insig","Pers.",""
"216","judge_log_net_income:defendant_is_married","judge_log_net_income","defendant_is_married",-2052.05981780916,2147.29810573709,-0.955647384183186,0.339326876951577,-6262.37362126853,2158.25398565021,"punishment_fine","insig","Conv.",""
"217","judge_is_married:defendant_age","judge_is_married","defendant_age",-0.000612999489818504,0.000853256200672945,-0.718423715333149,0.472530675395228,-0.00228576836670014,0.00105976938706313,"judgement_convicted_binary","insig","None",""
"218","judge_is_married:defendant_age","judge_is_married","defendant_age",-0.000670016365015259,0.000894712712819097,-0.748862015053015,0.453981337281879,-0.00242411480019423,0.00108408207016371,"judgement_convicted_binary","insig","Pers.",""
"219","judge_is_married:defendant_age","judge_is_married","defendant_age",-0.00134144007808396,0.000701320533570118,-1.91273463968789,0.0558494100699759,-0.00271639602654674,3.35158703788163e-05,"judgement_convicted_binary","*","Conv.",""
"220","judge_is_married:defendant_age","judge_is_married","defendant_age",1.17233256513077,0.602814985848283,1.94476347246255,0.0518690215214944,-0.00949809394299805,2.35416322420454,"punishment_prison_days","*","None",""
"221","judge_is_married:defendant_age","judge_is_married","defendant_age",1.28517662680851,0.617632935494974,2.08080973819598,0.0375184288338076,0.0742509883843032,2.49610226523272,"punishment_prison_days","**","Pers.",""
"222","judge_is_married:defendant_age","judge_is_married","defendant_age",1.13694931238729,0.545355624521393,2.08478515901451,0.0371568612559939,0.0677239474532187,2.20617467732136,"punishment_prison_days","**","Conv.",""
"223","judge_is_married:defendant_age","judge_is_married","defendant_age",-44.9013197405922,49.544655651983,-0.906279782344093,0.364850600194843,-142.040884841284,52.2382453600998,"punishment_fine","insig","None",""
"224","judge_is_married:defendant_age","judge_is_married","defendant_age",-44.5451612041362,51.8201481634326,-0.859610842169881,0.390070366210585,-146.150635847008,57.0603134387352,"punishment_fine","insig","Pers.",""
"225","judge_is_married:defendant_age","judge_is_married","defendant_age",-78.3197047991128,46.8143053665821,-1.67298658360571,0.0944334748904222,-170.11083317466,13.4714235764344,"punishment_fine","*","Conv.",""
"226","judge_is_married:defendant_is_woman","judge_is_married","defendant_is_woman",0.00995045161473042,0.0310674452432944,0.320285480083952,0.748766154791624,-0.0509562937208156,0.0708571969502765,"judgement_convicted_binary","insig","None",""
"227","judge_is_married:defendant_is_woman","judge_is_married","defendant_is_woman",-0.00104765737182363,0.0323201242923971,-0.0324150167971376,0.974142591542929,-0.0644117726166535,0.0623164578730062,"judgement_convicted_binary","insig","Pers.",""
"228","judge_is_married:defendant_is_woman","judge_is_married","defendant_is_woman",0.0138384083226582,0.025376003747885,0.545334421453638,0.585552253020947,-0.0359118636731636,0.0635886803184801,"judgement_convicted_binary","insig","Conv.",""
"229","judge_is_married:defendant_is_woman","judge_is_married","defendant_is_woman",-18.8046373882981,21.6536820742316,-0.868426779511833,0.385211065691005,-61.2574827828396,23.6482080062435,"punishment_prison_days","insig","None",""
"230","judge_is_married:defendant_is_woman","judge_is_married","defendant_is_woman",-28.5327443574847,22.2371913850638,-1.28310917792655,0.199532408059269,-72.1307839489773,15.065295234008,"punishment_prison_days","insig","Pers.",""
"231","judge_is_married:defendant_is_woman","judge_is_married","defendant_is_woman",-37.7022503168554,19.6657716327214,-1.91715082535199,0.0552953067952435,-76.2590028380385,0.854502204327602,"punishment_prison_days","*","Conv.",""
"232","judge_is_married:defendant_is_woman","judge_is_married","defendant_is_woman",2619.25784892771,1840.53864280932,1.42309310329382,0.154801676329237,-989.426916860166,6227.94261471558,"punishment_fine","insig","None",""
"233","judge_is_married:defendant_is_woman","judge_is_married","defendant_is_woman",3152.79578353579,1880.20031700336,1.67684036377607,0.0936749822570197,-533.775027305929,6839.3665943775,"punishment_fine","*","Pers.",""
"234","judge_is_married:defendant_is_woman","judge_is_married","defendant_is_woman",4825.07132286349,1699.0973248738,2.83978513309818,0.0045445858842821,1493.56700065322,8156.57564507375,"punishment_fine","***","Conv.",""
"235","judge_is_married:defendant_some_foreign_background","judge_is_married","defendant_some_foreign_background",0.0110701163775726,0.0240469650310195,0.460353993249984,0.64528461982639,-0.0360738773622576,0.0582141101174028,"judgement_convicted_binary","insig","None",""
"236","judge_is_married:defendant_some_foreign_background","judge_is_married","defendant_some_foreign_background",0.0104132430056565,0.0245340313252848,0.424440764242632,0.671265630961002,-0.0376861137372661,0.0585125997485792,"judgement_convicted_binary","insig","Pers.",""
"237","judge_is_married:defendant_some_foreign_background","judge_is_married","defendant_some_foreign_background",0.00485017447940989,0.0192647699249219,0.251763945186568,0.801235743473545,-0.0329188751008131,0.0426192240596329,"judgement_convicted_binary","insig","Conv.",""
"238","judge_is_married:defendant_some_foreign_background","judge_is_married","defendant_some_foreign_background",1.82162201345928,16.4224517787459,0.110922658687105,0.911683354570847,-30.3757308870811,34.0189749139997,"punishment_prison_days","insig","None",""
"239","judge_is_married:defendant_some_foreign_background","judge_is_married","defendant_some_foreign_background",9.20404987478357,16.8211938022797,0.547169837228566,0.584294323605758,-23.7754330405161,42.1835327900833,"punishment_prison_days","insig","Pers.",""
"240","judge_is_married:defendant_some_foreign_background","judge_is_married","defendant_some_foreign_background",5.25363551223249,14.8700440413541,0.353303292015944,0.723881102439976,-23.9006035783719,34.4078746028369,"punishment_prison_days","insig","Conv.",""
"241","judge_is_married:defendant_some_foreign_background","judge_is_married","defendant_some_foreign_background",-1802.15917688302,1407.29764882822,-1.28058138829663,0.200433694832723,-4561.45718467749,957.138830911446,"punishment_fine","insig","None",""
"242","judge_is_married:defendant_some_foreign_background","judge_is_married","defendant_some_foreign_background",-2364.19529928313,1414.92713073374,-1.6708954460836,0.0948437288810348,-5138.48961912698,410.099020560717,"punishment_fine","*","Pers.",""
"243","judge_is_married:defendant_some_foreign_background","judge_is_married","defendant_some_foreign_background",-2832.6657193991,1278.12413531322,-2.2162680768914,0.0267473886844256,-5338.74704786774,-326.584390930459,"punishment_fine","**","Conv.",""
"244","judge_is_married:defendant_log_net_income","judge_is_married","defendant_log_net_income",-0.000191035607343375,0.00236185777168291,-0.0808836203575691,0.935537784862038,-0.00482132694310196,0.00443925572841522,"judgement_convicted_binary","insig","None",""
"245","judge_is_married:defendant_log_net_income","judge_is_married","defendant_log_net_income",0.000675339648318382,0.00256082306701323,0.263719761438284,0.792008503876455,-0.00434519450779609,0.00569587380443285,"judgement_convicted_binary","insig","Pers.",""
"246","judge_is_married:defendant_log_net_income","judge_is_married","defendant_log_net_income",-0.000364679618403779,0.00200766210696516,-0.181643921623365,0.855870870681329,-0.00430074996618444,0.00357139072937689,"judgement_convicted_binary","insig","Conv.",""
"247","judge_is_married:defendant_log_net_income","judge_is_married","defendant_log_net_income",-4.54747656839936,1.63814295146528,-2.77599495473319,0.00552685152390091,-7.7590717711322,-1.33588136566652,"punishment_prison_days","***","None",""
"248","judge_is_married:defendant_log_net_income","judge_is_married","defendant_log_net_income",-2.62250006396909,1.74860961575174,-1.49976303478215,0.13375921961557,-6.05080851972196,0.805808391783784,"punishment_prison_days","insig","Pers.",""
"249","judge_is_married:defendant_log_net_income","judge_is_married","defendant_log_net_income",-2.04940369073829,1.54431147983535,-1.32706628002065,0.184568225222684,-5.07718397089573,0.978376589419162,"punishment_prison_days","insig","Conv.",""
"250","judge_is_married:defendant_log_net_income","judge_is_married","defendant_log_net_income",-127.264979272553,135.759086032397,-0.93743249893553,0.348600152462442,-393.439008698388,138.909050153282,"punishment_fine","insig","None",""
"251","judge_is_married:defendant_log_net_income","judge_is_married","defendant_log_net_income",-139.413419746982,146.672257112341,-0.950509813455726,0.341927703118697,-426.998554660915,148.171715166951,"punishment_fine","insig","Pers.",""
"252","judge_is_married:defendant_log_net_income","judge_is_married","defendant_log_net_income",-184.633308016179,132.990810195627,-1.38831628850585,0.165143115178761,-445.394979813811,76.1283637814536,"punishment_fine","insig","Conv.",""
"253","judge_is_married:case_is_not_oslo","judge_is_married","case_is_not_oslo",0.00106934785146121,0.0278430061430853,0.038406336081881,0.969365262094936,-0.0535153234405532,0.0556540191434756,"judgement_convicted_binary","insig","None",""
"254","judge_is_married:case_is_not_oslo","judge_is_married","case_is_not_oslo",-0.00171095246610557,0.0302273508929789,-0.056602792357268,0.954864239979792,-0.0609721523365276,0.0575502474043164,"judgement_convicted_binary","insig","Pers.",""
"255","judge_is_married:case_is_not_oslo","judge_is_married","case_is_not_oslo",-0.0332597550763548,0.0238470662931933,-1.39471055548028,0.163176288909088,-0.0800125080383984,0.0134929978856888,"judgement_convicted_binary","insig","Conv.",""
"256","judge_is_married:case_is_not_oslo","judge_is_married","case_is_not_oslo",-30.6221118736976,19.3658405010266,-1.58124362699746,0.113895078696522,-68.5890306913466,7.34480694395138,"punishment_prison_days","insig","None",""
